İlan_Numarası,İlan_Güncelleme_Tarihi,Kategorisi,Brüt_Metrekare,Binanın_Yaşı,Binanın_Kat_Sayısı,Kullanım_Durumu,Yatırıma_Uygunluk,Eşya_Durumu,Banyo_Sayısı,İlan_Oluşturma_Tarihi,Türü,Net_Metrekare,Oda_Sayısı,Bulunduğu_Kat,Isıtma_Tipi,Krediye_Uygunluk,Site_İçerisinde,Takas,Fiyat_Durumu,Fiyatı,İl,İlçe,Mahalle,yaka,Yaşam_endeksi,Nüfus,Bina_Yasi_Sayi,Oda_Sayi_Num,Aykiri_Fiyat,mahalle_lat,mahalle_lon,rayli_mesafe_km,mesafe_band
1470,18 Ocak 2022,Satılık,230,4,15,Kiracı Oturuyor,Hayır,Yok,2,18 Ocak 2022,Konut,165,3+2,10-20. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Birim Fiyat,5850000,İstanbul,Kadıköy,Erenköy Mahallesi,Anadolu Yakası,0.886,485.233,4,5.0,0,40.9716791,29.0763662,0.031306350540762876,0-500m
1508,21 Ocak 2022,Satılık,147,5-10,14,Kiracı Oturuyor,Bilinmiyor,Yok,2,19 Ocak 2022,Konut,118,3+1,12. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,7550000,İstanbul,Kadıköy,Feneryolu Mahallesi,Anadolu Yakası,0.886,485.233,7,4.0,0,40.9788502,29.0487327,0.028797819965465293,0-500m
1511,04 Şubat 2022,Satılık,130,3,8,Mülk Sahibi Oturuyor,Hayır,Var,1,19 Ocak 2022,Konut,92,3+1,7. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,4150000,İstanbul,Kadıköy,Bostancı Mahallesi,Anadolu Yakası,0.886,485.233,3,4.0,0,40.9539323,29.094902,0.019750809725267878,0-500m
1469,07 Şubat 2022,Satılık,260,5-10,15,Boş,Hayır,Yok,3,18 Ocak 2022,Konut,210,4+2,10-20. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Birim Fiyat,6500000,İstanbul,Kadıköy,Rasimpaşa Mahallesi,Anadolu Yakası,0.886,485.233,7,6.0,0,40.9970269,29.0265413,0.4532025407485966,0-500m
1471,07 Şubat 2022,Satılık,120,21 Ve Üzeri,5,Boş,Bilinmiyor,Yok,1,18 Ocak 2022,Konut,90,3+1,3. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,1375000,İstanbul,Kadıköy,Suadiye Mahallesi,Anadolu Yakası,0.886,485.233,25,4.0,0,40.9605061,29.0844231,0.0034512993028827294,0-500m
1418,18 Ocak 2022,Satılık,150,5-10,10,Kiracı Oturuyor,Bilinmiyor,Yok,2,17 Ocak 2022,Konut,105,3+1,4. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,4250000,İstanbul,Kadıköy,Göztepe Mahallesi,Anadolu Yakası,0.886,485.233,7,4.0,0,40.979211,29.0626291,0.00779771520388436,0-500m
1417,18 Ocak 2022,Satılık,220,21 Ve Üzeri,6,Boş,Bilinmiyor,Yok,3,17 Ocak 2022,Konut,170,4+1,5. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,5500000,İstanbul,Kadıköy,Fenerbahçe Mahallesi,Anadolu Yakası,0.886,485.233,25,5.0,0,40.9696064,29.0375737,1.3939675078511418,1-2km
1423,18 Ocak 2022,Satılık,130,2,13,Boş,Bilinmiyor,Yok,2,18 Ocak 2022,Konut,100,3+1,1. Kat,Doğalgaz,Krediye Uygun Değil,Hayır,Var,Genel Fiyat,3140000,İstanbul,Kadıköy,Kozyatağı Mahallesi,Anadolu Yakası,0.886,485.233,2,4.0,0,40.97539,29.0996756,0.018682965776645296,0-500m
1422,18 Ocak 2022,Satılık,130,21 Ve Üzeri,12,Kiracı Oturuyor,Bilinmiyor,Yok,1,18 Ocak 2022,Konut,105,3+1,8. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,1780000,İstanbul,Kadıköy,Göztepe Mahallesi,Anadolu Yakası,0.886,485.233,25,4.0,0,40.979211,29.0626291,0.00779771520388436,0-500m
1427,18 Ocak 2022,Satılık,140,2,13,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,2,18 Ocak 2022,Konut,105,3+1,11. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,6500000,İstanbul,Kadıköy,Caddebostan Mahallesi,Anadolu Yakası,0.886,485.233,2,4.0,0,40.9670186,29.0629255,1.2377622282798488,1-2km
1444,18 Ocak 2022,Satılık,55,4,5,Kiracı Oturuyor,Bilinmiyor,Yok,1,18 Ocak 2022,Konut,42,Stüdyo,3. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,980000,İstanbul,Kadıköy,Fenerbahçe Mahallesi,Anadolu Yakası,0.886,485.233,4,,0,40.9696064,29.0375737,1.3939675078511418,1-2km
1452,01 Şubat 2022,Satılık,130,4,10,Kiracı Oturuyor,Hayır,Yok,2,18 Ocak 2022,Konut,100,3+1,6. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Birim Fiyat,6800000,İstanbul,Kadıköy,Fenerbahçe Mahallesi,Anadolu Yakası,0.886,485.233,4,4.0,0,40.9696064,29.0375737,1.3939675078511418,1-2km
1448,01 Şubat 2022,Satılık,160,4,10,Kiracı Oturuyor,Hayır,Yok,2,18 Ocak 2022,Konut,122,3+1,7. Kat,Yerden Isıtma,KREDIYE UYGUN,Hayır,Var,Birim Fiyat,13800000,İstanbul,Kadıköy,Fenerbahçe Mahallesi,Anadolu Yakası,0.886,485.233,4,4.0,0,40.9696064,29.0375737,1.3939675078511418,1-2km
1426,01 Şubat 2022,Satılık,185,21 Ve Üzeri,4,Boş,Bilinmiyor,Yok,2,18 Ocak 2022,Konut,150,4+1,4. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,5250000,İstanbul,Kadıköy,Göztepe Mahallesi,Anadolu Yakası,0.886,485.233,25,5.0,0,40.979211,29.0626291,0.00779771520388436,0-500m
1425,01 Şubat 2022,Satılık,260,0 (Yeni),14,Boş,Bilinmiyor,Yok,5,18 Ocak 2022,Konut,210,5+2,14. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,13900000,İstanbul,Kadıköy,Göztepe Mahallesi,Anadolu Yakası,0.886,485.233,0,7.0,0,40.979211,29.0626291,0.00779771520388436,0-500m
1424,01 Şubat 2022,Satılık,135,0 (Yeni),14,Boş,Bilinmiyor,Yok,2,18 Ocak 2022,Konut,105,3+1,13. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,8700000,İstanbul,Kadıköy,19 Mayıs Mahallesi,Anadolu Yakası,0.886,485.233,0,4.0,0,40.977008,29.0894372,0.8622099301606357,500m-1km
1442,09 Şubat 2022,Satılık,130,21 Ve Üzeri,9,Boş,Bilinmiyor,Yok,2,18 Ocak 2022,Konut,95,3+1,Yüksek Giriş,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,2995000,İstanbul,Kadıköy,Erenköy Mahallesi,Anadolu Yakası,0.886,485.233,25,4.0,0,40.9716791,29.0763662,0.031306350540762876,0-500m
1391,06 Şubat 2022,Satılık,135,0 (Yeni),14,Boş,Bilinmiyor,Yok,2,17 Ocak 2022,Konut,110,3+1,9. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,4600000,İstanbul,Kadıköy,Bostancı Mahallesi,Anadolu Yakası,0.886,485.233,0,4.0,0,40.9539323,29.094902,0.019750809725267878,0-500m
1394,07 Şubat 2022,Satılık,110,21 Ve Üzeri,5,Boş,Hayır,Var,1,17 Ocak 2022,Konut,90,3+1,Yüksek Giriş,Doğalgaz,Krediye Uygun Değil,Hayır,Var,Genel Fiyat,1450000,İstanbul,Kadıköy,Suadiye Mahallesi,Anadolu Yakası,0.886,485.233,25,4.0,0,40.9605061,29.0844231,0.0034512993028827294,0-500m
1333,15 Ocak 2022,Satılık,210,0 (Yeni),10,Boş,Bilinmiyor,Yok,3,15 Ocak 2022,Konut,180,4+1,10. Kat,Yerden Isıtma,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,7500000,İstanbul,Kadıköy,Kozyatağı Mahallesi,Anadolu Yakası,0.886,485.233,0,5.0,0,40.97539,29.0996756,0.018682965776645296,0-500m
1343,16 Ocak 2022,Satılık,90,21 Ve Üzeri,7,Kiracı Oturuyor,Bilinmiyor,Yok,1,16 Ocak 2022,Konut,72,2+1,1. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,1550000,İstanbul,Kadıköy,Caddebostan Mahallesi,Anadolu Yakası,0.886,485.233,25,3.0,0,40.9670186,29.0629255,1.2377622282798488,1-2km
1337,15 Ocak 2022,Satılık,145,5-10,18,Kiracı Oturuyor,Bilinmiyor,Yok,2,15 Ocak 2022,Konut,113,3+1,1. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,6000000,İstanbul,Kadıköy,Suadiye Mahallesi,Anadolu Yakası,0.886,485.233,7,4.0,0,40.9605061,29.0844231,0.0034512993028827294,0-500m
1338,01 Şubat 2022,Satılık,160,0 (Yeni),8,Boş,Hayır,Yok,2,15 Ocak 2022,Konut,120,3+1,7. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Birim Fiyat,12000000,İstanbul,Kadıköy,Fenerbahçe Mahallesi,Anadolu Yakası,0.886,485.233,0,4.0,0,40.9696064,29.0375737,1.3939675078511418,1-2km
1335,01 Şubat 2022,Satılık,190,0 (Yeni),8,Boş,Hayır,Yok,2,15 Ocak 2022,Konut,145,4+1,7. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Birim Fiyat,16000000,İstanbul,Kadıköy,Göztepe Mahallesi,Anadolu Yakası,0.886,485.233,0,5.0,0,40.979211,29.0626291,0.00779771520388436,0-500m
1355,09 Şubat 2022,Satılık,205,3,10,Boş,Hayır,Var,28 M2,16 Ocak 2022,Konut,162,4+2,Çatı Dubleks,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,4895000,İstanbul,Kadıköy,Caddebostan Mahallesi,Anadolu Yakası,0.886,485.233,3,6.0,0,40.9670186,29.0629255,1.2377622282798488,1-2km
1345,09 Şubat 2022,Satılık,115,0 (Yeni),8,Boş,Yatırıma Uygun,Var,2,16 Ocak 2022,Konut,90,3+1,3. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,5750000,İstanbul,Kadıköy,Sahrayı Cedit Mahallesi,Anadolu Yakası,0.886,485.233,0,4.0,0,,,,
1290,14 Ocak 2022,Satılık,112,2,14,Kiracı Oturuyor,Bilinmiyor,Yok,2,14 Ocak 2022,Konut,90,3+1,11. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,3100000,İstanbul,Kadıköy,Caddebostan Mahallesi,Anadolu Yakası,0.886,485.233,2,4.0,0,40.9670186,29.0629255,1.2377622282798488,1-2km
1319,15 Ocak 2022,Satılık,150,16-20,12,Boş,Bilinmiyor,Yok,2,15 Ocak 2022,Konut,120,3+1,6. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,5450000,İstanbul,Kadıköy,Göztepe Mahallesi,Anadolu Yakası,0.886,485.233,18,4.0,0,40.979211,29.0626291,0.00779771520388436,0-500m
1318,15 Ocak 2022,Satılık,170,3,13,Kiracı Oturuyor,Bilinmiyor,Yok,3,15 Ocak 2022,Konut,149,4+1,8. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,8900000,İstanbul,Kadıköy,Caddebostan Mahallesi,Anadolu Yakası,0.886,485.233,3,5.0,0,40.9670186,29.0629255,1.2377622282798488,1-2km
1320,15 Ocak 2022,Satılık,95,2,9,Kiracı Oturuyor,Bilinmiyor,Yok,1,15 Ocak 2022,Konut,80,2+1,4. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,3650000,İstanbul,Kadıköy,Suadiye Mahallesi,Anadolu Yakası,0.886,485.233,2,3.0,0,40.9605061,29.0844231,0.0034512993028827294,0-500m
1328,15 Ocak 2022,Satılık,125,21 Ve Üzeri,9,Boş,Hayır,Yok,1,15 Ocak 2022,Konut,95,3+1,1. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Birim Fiyat,2995000,İstanbul,Kadıköy,Göztepe Mahallesi,Anadolu Yakası,0.886,485.233,25,4.0,0,40.979211,29.0626291,0.00779771520388436,0-500m
1327,15 Ocak 2022,Satılık,125,3,10,Boş,Hayır,Yok,1,15 Ocak 2022,Konut,85,3+1,8. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Birim Fiyat,4650000,İstanbul,Kadıköy,Fenerbahçe Mahallesi,Anadolu Yakası,0.886,485.233,3,4.0,0,40.9696064,29.0375737,1.3939675078511418,1-2km
1321,15 Ocak 2022,Satılık,180,21 Ve Üzeri,6,Boş,Bilinmiyor,Yok,2,15 Ocak 2022,Konut,150,4+1,4. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,4495000,İstanbul,Kadıköy,Fenerbahçe Mahallesi,Anadolu Yakası,0.886,485.233,25,5.0,0,40.9696064,29.0375737,1.3939675078511418,1-2km
1291,14 Ocak 2022,Satılık,140,21 Ve Üzeri,6,Boş,Bilinmiyor,Yok,2,14 Ocak 2022,Konut,115,3+1,2. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,2350000,İstanbul,Kadıköy,Caddebostan Mahallesi,Anadolu Yakası,0.886,485.233,25,4.0,0,40.9670186,29.0629255,1.2377622282798488,1-2km
1271,14 Ocak 2022,Satılık,100,21 Ve Üzeri,4,Kiracı Oturuyor,Bilinmiyor,Yok,1,14 Ocak 2022,Konut,90,2+1,1. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,1400000,İstanbul,Kadıköy,Caddebostan Mahallesi,Anadolu Yakası,0.886,485.233,25,3.0,0,40.9670186,29.0629255,1.2377622282798488,1-2km
1311,01 Şubat 2022,Satılık,365,5-10,20,Kiracı Oturuyor,Hayır,Yok,3,15 Ocak 2022,Konut,256,5+2,10-20. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Birim Fiyat,11500000,İstanbul,Kadıköy,Göztepe Mahallesi,Anadolu Yakası,0.886,485.233,7,7.0,0,40.979211,29.0626291,0.00779771520388436,0-500m
1324,09 Şubat 2022,Satılık,210,21 Ve Üzeri,7,Boş,Bilinmiyor,Yok,2,15 Ocak 2022,Konut,175,4+1,3. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,4650000,İstanbul,Kadıköy,Bostancı Mahallesi,Anadolu Yakası,0.886,485.233,25,5.0,0,40.9539323,29.094902,0.019750809725267878,0-500m
1323,09 Şubat 2022,Satılık,150,21 Ve Üzeri,8,Boş,Bilinmiyor,Yok,1,15 Ocak 2022,Konut,130,3+1,2. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,2290000,İstanbul,Kadıköy,Fenerbahçe Mahallesi,Anadolu Yakası,0.886,485.233,25,4.0,0,40.9696064,29.0375737,1.3939675078511418,1-2km
1312,09 Şubat 2022,Satılık,235,4,15,Boş,Hayır,Yok,2,15 Ocak 2022,Konut,175,4+1,3. Kat,Doğalgaz,Krediye Uygun Değil,Hayır,Var,Birim Fiyat,12000000,İstanbul,Kadıköy,Sahrayı Cedit Mahallesi,Anadolu Yakası,0.886,485.233,4,5.0,0,,,,
1270,14 Ocak 2022,Satılık,140,21 Ve Üzeri,15,Boş,Hayır,Yok,2,14 Ocak 2022,Konut,115,3+1,10. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Birim Fiyat,3900000,İstanbul,Kadıköy,Göztepe Mahallesi,Anadolu Yakası,0.886,485.233,25,4.0,0,40.979211,29.0626291,0.00779771520388436,0-500m
1264,14 Ocak 2022,Satılık,155,0 (Yeni),9,Boş,Hayır,Yok,2,14 Ocak 2022,Konut,120,3+1,8. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Birim Fiyat,7400000,İstanbul,Kadıköy,Suadiye Mahallesi,Anadolu Yakası,0.886,485.233,0,4.0,0,40.9605061,29.0844231,0.0034512993028827294,0-500m
1262,14 Ocak 2022,Satılık,145,4,9,Kiracı Oturuyor,Bilinmiyor,Yok,2,14 Ocak 2022,Konut,111,3+1,1. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,4300000,İstanbul,Kadıköy,Erenköy Mahallesi,Anadolu Yakası,0.886,485.233,4,4.0,0,40.9716791,29.0763662,0.031306350540762876,0-500m
1269,14 Ocak 2022,Satılık,165,21 Ve Üzeri,15,Boş,Hayır,Yok,2,14 Ocak 2022,Konut,125,3+1,4. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Birim Fiyat,4295000,İstanbul,Kadıköy,Bostancı Mahallesi,Anadolu Yakası,0.886,485.233,25,4.0,0,40.9539323,29.094902,0.019750809725267878,0-500m
1253,01 Şubat 2022,Satılık,145,5-10,15,Boş,Hayır,Yok,2,13 Ocak 2022,Konut,118,3+1,4. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Birim Fiyat,5195000,İstanbul,Kadıköy,Suadiye Mahallesi,Anadolu Yakası,0.886,485.233,7,4.0,0,40.9605061,29.0844231,0.0034512993028827294,0-500m
1251,04 Şubat 2022,Satılık,330,5-10,15,Boş,Hayır,Yok,3,13 Ocak 2022,Konut,275,6+2,10-20. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Birim Fiyat,13800000,İstanbul,Kadıköy,Caddebostan Mahallesi,Anadolu Yakası,0.886,485.233,7,8.0,0,40.9670186,29.0629255,1.2377622282798488,1-2km
1202,12 Ocak 2022,Satılık,140,21 Ve Üzeri,2,Kiracı Oturuyor,Bilinmiyor,Yok,1,12 Ocak 2022,Konut,120,3+1,2. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,2750000,İstanbul,Kadıköy,Göztepe Mahallesi,Anadolu Yakası,0.886,485.233,25,4.0,0,40.979211,29.0626291,0.00779771520388436,0-500m
1247,13 Ocak 2022,Satılık,130,21 Ve Üzeri,15,Boş,Hayır,Yok,2,13 Ocak 2022,Konut,110,3+1,8. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Birim Fiyat,2395000,İstanbul,Kadıköy,Fenerbahçe Mahallesi,Anadolu Yakası,0.886,485.233,25,4.0,0,40.9696064,29.0375737,1.3939675078511418,1-2km
1201,01 Şubat 2022,Satılık,135,0 (Yeni),15,Boş,Hayır,Yok,2,12 Ocak 2022,Konut,100,3+1,10-20. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Birim Fiyat,7700000,İstanbul,Kadıköy,Sahrayı Cedit Mahallesi,Anadolu Yakası,0.886,485.233,0,4.0,0,,,,
2876,08 Şubat 2022,Satılık,145,4,4,Boş,Hayır,Var,2,08 Şubat 2022,Konut,130,3+1,1. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,1325000,İstanbul,Beylikdüzü,Cumhuriyet Mahallesi,Avrupa Yakası,0.025,398.122,4,4.0,0,41.0098335,28.6412468,10.53813585971006,5km+
2872,08 Şubat 2022,Satılık,105,0 (Yeni),4,Boş,Yatırıma Uygun,Var,Var,08 Şubat 2022,Konut,95,2+1,2. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,1190000,İstanbul,Beylikdüzü,Marmara Mahallesi,Avrupa Yakası,0.025,398.122,0,3.0,0,40.9818594,28.67194,8.510333775365288,5km+
2777,07 Şubat 2022,Satılık,140,0 (Yeni),3,Boş,Bilinmiyor,Yok,2,07 Şubat 2022,Konut,125,3+1,1. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,979000,İstanbul,Beylikdüzü,Yakuplu Mahallesi,Avrupa Yakası,0.025,398.122,0,4.0,0,40.990113,28.6700436,8.638454219180499,5km+
2776,07 Şubat 2022,Satılık,110,0 (Yeni),4,Boş,Bilinmiyor,Yok,2,07 Şubat 2022,Konut,105,2+1,2. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,879000,İstanbul,Beylikdüzü,Adnan Kahveci Mahallesi,Avrupa Yakası,0.025,398.122,0,3.0,0,40.9949262,28.6249343,12.140592662505028,5km+
2637,05 Şubat 2022,Satılık,165,0 (Yeni),5,Boş,Bilinmiyor,Yok,2,05 Şubat 2022,Konut,150,3+1,3. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,1650000,İstanbul,Beylikdüzü,Cumhuriyet Mahallesi,Avrupa Yakası,0.025,398.122,0,4.0,0,41.0098335,28.6412468,10.53813585971006,5km+
2630,05 Şubat 2022,Satılık,90,0 (Yeni),15,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,1,05 Şubat 2022,Konut,75,1+1,6. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,730000,İstanbul,Beylikdüzü,Adnan Kahveci Mahallesi,Avrupa Yakası,0.025,398.122,0,2.0,0,40.9949262,28.6249343,12.140592662505028,5km+
2626,06 Şubat 2022,Satılık,100,0 (Yeni),4,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,1,05 Şubat 2022,Konut,90,2+1,Bahçe Katı,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,360000,İstanbul,Beylikdüzü,Adnan Kahveci Mahallesi,Avrupa Yakası,0.025,398.122,0,3.0,0,40.9949262,28.6249343,12.140592662505028,5km+
2638,05 Şubat 2022,Satılık,110,1,5,Boş,Bilinmiyor,Yok,1,05 Şubat 2022,Konut,100,2+1,3. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,1290000,İstanbul,Beylikdüzü,Yakuplu Mahallesi,Avrupa Yakası,0.025,398.122,1,3.0,0,40.990113,28.6700436,8.638454219180499,5km+
2577,05 Şubat 2022,Satılık,270,0 (Yeni),4,Boş,Yatırıma Uygun,Var,3,04 Şubat 2022,Konut,250,5+2,4. Kat,Doğalgaz,KREDIYE UYGUN,Evet,Var,Genel Fiyat,1699000,İstanbul,Beylikdüzü,Cumhuriyet Mahallesi,Avrupa Yakası,0.025,398.122,0,7.0,0,41.0098335,28.6412468,10.53813585971006,5km+
2309,02 Şubat 2022,Satılık,160,4,5,Mülk Sahibi Oturuyor,Evet,Var,2,01 Şubat 2022,Konut,145,4+2,Çatı Dubleks,Doğalgaz,Bilinmiyor,Hayır,Var,Genel Fiyat,2400000,İstanbul,Beylikdüzü,Gürpınar Mahallesi,Avrupa Yakası,0.025,398.122,4,6.0,0,40.9898645,28.6110486,13.401870591063561,5km+
1878,07 Şubat 2022,Satılık,150,16-20,14,Boş,Bilinmiyor,Yok,2,25 Ocak 2022,Konut,135,3+1,2. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,1625000,İstanbul,Beylikdüzü,Adnan Kahveci Mahallesi,Avrupa Yakası,0.025,398.122,18,4.0,0,40.9949262,28.6249343,12.140592662505028,5km+
1860,08 Şubat 2022,Satılık,180,16-20,16,Kiracı Oturuyor,Bilinmiyor,Yok,2,25 Ocak 2022,Konut,160,3+1,4. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,1600000,İstanbul,Beylikdüzü,Barış Mahallesi,Avrupa Yakası,0.025,398.122,18,4.0,0,40.9989064,28.6522529,9.806237393578233,5km+
1387,06 Şubat 2022,Satılık,115,0 (Yeni),19,Kiracı Oturuyor,Bilinmiyor,Yok,3,17 Ocak 2022,Konut,100,2+1,10. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,420000,İstanbul,Beylikdüzü,Cumhuriyet Mahallesi,Avrupa Yakası,0.025,398.122,0,3.0,0,41.0098335,28.6412468,10.53813585971006,5km+
1384,06 Şubat 2022,Satılık,120,0 (Yeni),10,Boş,Bilinmiyor,Yok,2,17 Ocak 2022,Konut,110,2+1,7. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,450000,İstanbul,Beylikdüzü,Büyükşehir Mahallesi,Avrupa Yakası,0.025,398.122,0,3.0,0,41.0088557,28.647306,10.041944155749594,5km+
1385,06 Şubat 2022,Satılık,150,0 (Yeni),10,Boş,Bilinmiyor,Yok,2,17 Ocak 2022,Konut,130,3+1,8. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,440000,İstanbul,Beylikdüzü,Beylikdüzü OSB Mahallesi,Avrupa Yakası,0.025,398.122,0,4.0,0,40.9969618,28.6614121,9.10985918812254,5km+
1389,06 Şubat 2022,Satılık,85,0 (Yeni),10,Kiracı Oturuyor,Bilinmiyor,Yok,1,17 Ocak 2022,Konut,70,1+1,8. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,335000,İstanbul,Beylikdüzü,Beylikdüzü OSB Mahallesi,Avrupa Yakası,0.025,398.122,0,2.0,0,40.9969618,28.6614121,9.10985918812254,5km+
1386,06 Şubat 2022,Satılık,80,5-10,14,Kiracı Oturuyor,Bilinmiyor,Yok,1,17 Ocak 2022,Konut,75,1+1,7. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,320000,İstanbul,Beylikdüzü,Cumhuriyet Mahallesi,Avrupa Yakası,0.025,398.122,7,2.0,0,41.0098335,28.6412468,10.53813585971006,5km+
1388,06 Şubat 2022,Satılık,90,0 (Yeni),12,Kiracı Oturuyor,Bilinmiyor,Yok,3,17 Ocak 2022,Konut,80,1+1,12. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,325000,İstanbul,Beylikdüzü,Barış Mahallesi,Avrupa Yakası,0.025,398.122,0,2.0,0,40.9989064,28.6522529,9.806237393578233,5km+
1390,08 Şubat 2022,Satılık,155,21 Ve Üzeri,12,Boş,Bilinmiyor,Yok,2,17 Ocak 2022,Konut,145,3+1,Düz Giriş,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,1500000,İstanbul,Beylikdüzü,Cumhuriyet Mahallesi,Avrupa Yakası,0.025,398.122,25,4.0,0,41.0098335,28.6412468,10.53813585971006,5km+
1383,09 Şubat 2022,Satılık,80,0 (Yeni),11,Boş,Bilinmiyor,Var,1,17 Ocak 2022,Konut,75,1+1,6. Kat,Doğalgaz,Krediye Uygun Değil,Hayır,Var,Genel Fiyat,350000,İstanbul,Beylikdüzü,Cumhuriyet Mahallesi,Avrupa Yakası,0.025,398.122,0,2.0,0,41.0098335,28.6412468,10.53813585971006,5km+
1252,07 Şubat 2022,Satılık,170,16-20,9,Boş,Bilinmiyor,Yok,2,13 Ocak 2022,Konut,155,3+1,7. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,1300000,İstanbul,Beylikdüzü,Cumhuriyet Mahallesi,Avrupa Yakası,0.025,398.122,18,4.0,0,41.0098335,28.6412468,10.53813585971006,5km+
271,07 Şubat 2022,Satılık,200,11-15,15,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,1,21 Kasım 2021,Konut,170,3+1,Yüksek Giriş,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,2000000,İstanbul,Beylikdüzü,Adnan Kahveci Mahallesi,Avrupa Yakası,0.025,398.122,13,4.0,0,40.9949262,28.6249343,12.140592662505028,5km+
